abstract;URL;title;date;numPage;language;doi;volume;
N/A;http://dx.doi.org/10.25060/residpediatr-2020.v10n2-329;Children and COVID-19; should we be concerned?;8/19/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3675926;COVID-19 und die Schulbesuchspflicht (COVID-19 and the Duty to Attend School in Person);8/19/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.5772/intechopen.96283;Potential Therapeutics Pathways in Solving the Challenges of the COVID-19 Pandemic;2/26/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.5772/intechopen.96251;Refocusing Functional Anatomy and Immunology of the Respiratory Mucosa in the Advent of Covid-19;2/26/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3827633;Education in COVID-19 and Post-COVID Eras: A Paradigm Shift;4/21/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.1136/bmj.n908;Covid-19: One in three has neurological or psychiatric condition diagnosed after covid infection; study finds;4/7/2021;908;en;;N/A;
N/A;http://dx.doi.org/10.48021/978-65-5956-026-4c1;Psicologia da saÃºde e covid-19: cenÃ¡rio para compreensÃ£o e atuaÃ§Ã£o na pandemia;4/7/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1186/isrctn14602359;COVID-19 Germ Defence: a website to improve infection control during the COVID-19 pandemic;8/12/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.29296/25877305-2020-05-01;Laboratory indicators of coronÐvirus infection COVID-19;6/18/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1257/rct.6021-2.0;WTP for COVID-19 Job Amenities and the Effects of COVID-19 on Labor Supply;6/18/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.22541/au.159674853.37745616;Comparing the IHME COVID-19 health service utilization forecasting team's predicted cumulative COVID-19 deaths to actual deaths;8/6/2020;N/A;N/A;;39;
N/A;http://dx.doi.org/10.18235/0002560;Â¿CÃ³mo afrontamos la crisis del COVID-19?: Consideraciones para organizaciones y comunidades indÃ­genas para responder al COVID-19: GuÃ­a comunitaria;8/6/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999201021150744;Compressive review on epidemiology; diagnosis and auspicious management on COVID 19;10/23/2020;N/A;en;;8;
N/A;http://dx.doi.org/10.12968/prma.2020.30.9.34;Managing Patients' Expectations During COVID-19' Expectations During COVID-19;10/22/2020;36;en;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3644471;How COVID-19 and Policies to Combat the Spread of COVID-19 Impact the World Stock Markets;7/8/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.20524/aog.2020.0514;Gastrointestinal involvement in COVID-19 patients: a retrospective study from a Greek COVID-19 referral hospital;7/2/2020;N/A;N/A;;18;
N/A;http://dx.doi.org/10.36880/c12.02467;COVID-19 Recession: The Global Economy in Crisis;3/29/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.32440/ar.2020.137.03.ed01;Genetic and Covid-19;3/29/2021;264;es;;N/A;
N/A;http://dx.doi.org/10.1515/9783110713350-006;Emergency Europe after Covid-19;5/7/2021;92;N/A;;N/A;
N/A;http://dx.doi.org/10.33550/sd.v7i2.167;Milenialisme dan Covid-19;5/7/2021;147;N/A;;N/A;
N/A;http://dx.doi.org/10.1164/ajrccm-conference.2021.203.1_meetingabstracts.a4094;Hemothorax as Rare Complication from COVID-19 Infection;5/7/2021;N/A;N/A;;3;
N/A;http://dx.doi.org/10.3386/w28645;Back to School: The Effect of School Visits During COVID-19 on COVID-19 Transmission;5/7/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1164/ajrccm-conference.2021.203.1_meetingabstracts.a4114;COVID-19: An Asymptomatic Carrier;5/7/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3836258;COVID-19 To Go? The Role of Disasters and Evacuation in the COVID-19 Pandemic;5/7/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.5222/forbes.2021.38258;The Role of ncRNAs in Covid-19 Pathogenesis;5/7/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200905093233;A Comparative Study of SARS; MERS with COVID-19;5/7/2021;368;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200915142830;Yoga may Prevent Cytokine Storm in COVID-19;5/7/2021;288;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200915145630;A New Threat to Mankind: COVID 19 - All You Need to Know;5/7/2021;352;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200918160757;Understanding the Role of HDL during COVID-19 Infection;5/7/2021;290;en;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18gfz7c.15;Africa and the Economic Pathologies of the COVID-19 Pandemic;10/25/2020;94;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18gfz7c.14;Policy Milieu for Combatting COVID-19 and Sustainability of African Economies;10/25/2020;84;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18gfz7c.20;The Economics of COVID-19 in Italy and Lessons for Africa;10/25/2020;148;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18gfz7c.23;The Health Impact Fund:;10/25/2020;182;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18gfz7c.11;Development Education; COVID-19 and Neoliberalism;10/25/2020;48;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18gfz7c.8;COVID-19 Pandemic Ignorance and the â€˜Worldsâ€™ of Development;10/25/2020;16;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18gfz7c.18;The â€˜Shadow Pandemicâ€™:;10/25/2020;126;N/A;;N/A;
N/A;http://dx.doi.org/10.1101/2020.07.22.20159806;Estimating Variation of Covid-19 â€˜infectionâ€™ in the Population: Results from Understanding Societyâ€™s (UKHLS) first monthly covid-19 survey;1/21/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1b74222.4;The Covid Outlaw;12/4/2020;14;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1b74222.12;Covid Dating and Anti-Social Cues;12/4/2020;86;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1b74222.10;Covid in Africa:;12/4/2020;60;N/A;;N/A;
N/A;http://dx.doi.org/10.1101/2020.05.21.20108969;Assessment of Workersâ€™ Personal Vulnerability to COVID-19 Using â€œCOVID-AGEâ€;2/17/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796702666210222110403;Functionalized photocatalytic nanocoatings for inactivating COVID-19 virus residing on surfaces of public and healthcare facilities;2/23/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3623725;Bela Negara Dari Ancaman Global Covid-19 ( Defending the Country from the Global Threat COVID-19 );6/11/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.20944/preprints202002.0380.v3;Infodemiological Study on COVID-19 Epidemic and COVID-19 Infodemic;11/19/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.21203/rs.3.rs-118731/v1;Willingness to Receive Future Covid-19 Vaccines Following the Covid-19 Epidemic In Shanghai; China;12/29/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1142/9789811229381_0012;Singaporeâ€™s Policy Response to COVID-19;12/29/2020;88;N/A;;N/A;
N/A;http://dx.doi.org/10.5222/ankem.2020.025;Covid-19 Pandemic: An Overview;5/7/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.9771/9786556300757.017;Cirurgia em tempos de COVID-19;3/8/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999201222113227;Mechanism of cardiac pathogenesis and Cardiotoxicity of anti-COVID-19 drugs;12/23/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.1101/2020.04.13.20064162;Mesenchymal stromal cells for COVID-19: A living systematic review protocol;12/10/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3554557;Respuestas de Supervisores y Reguladores Financieros al COVID-19 (Financial Regulators' Responses to COVID/19);6/10/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.26434/chemrxiv.12038604;Treatment of COVID-19 patients:                                          Justicia adhatoda leaves extract is a strong remedy for COVID-19 â€“ Case report analysis and docking based study;6/10/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999201216102250;Remdesivir (GS-5734) for COVID-19 Treatment: Past and Recent Updates;1/4/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.47183/mes.2020.017;COVID-19 in ophthalmic practice;1/4/2021;N/A;ru;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3753520;Vaccines against COVID-19: Issues to Consider (Vacinas para a COVID-19: aspectos para reflexÃ£o);1/15/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.15842/kjcp.2020.39.4.005;Our Communities Post-COVID-19;12/15/2020;308;en;;N/A;
N/A;http://dx.doi.org/10.7476/9786557080290.0021;Covid-19: o impossÃ­vel America first;12/15/2020;328;N/A;;13;
N/A;http://dx.doi.org/10.7476/9786557080290.0007;SaÃºde Ãºnica e a Pandemia de Covid-19;12/15/2020;96;N/A;;N/A;
N/A;http://dx.doi.org/10.7476/9786557080290.0015;Brics na Covid-19 multilateralismo; capacidade tecnolÃ³gica e colaboraÃ§Ã£o em PD&I;12/15/2020;230;N/A;;N/A;
N/A;http://dx.doi.org/10.7476/9786557080290.0008;PrelÃºdio em dÃ³ maior: a Covid-19 nas NaÃ§Ãµes Unidas;12/15/2020;116;N/A;;N/A;
N/A;http://dx.doi.org/10.5222/terh.2020.02693;COVID-19 Transmission and Prevention;7/16/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.5222/terh.2020.88896;COVID-19 in Adults: Clinical Findings;7/16/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.5222/terh.2020.48030;Treatment of COVID-19;7/16/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov27;Impactos da automedicaÃ§Ã£o em tempos de pandemia covid-19;1/27/2021;75;N/A;;N/A;
N/A;http://dx.doi.org/10.1101/2020.08.12.20170852;Knowledge; attitudes and practices (KAP) towards COVID-19 among Palestinians during the COVID-19 outbreak: A cross-sectional survey;1/27/2021;N/A;N/A;;24;
N/A;http://dx.doi.org/10.1136/bmj.n898;Covid-19; open science; and the CVD-COVID-UK initiative;4/8/2021;898;en;;108;
N/A;http://dx.doi.org/10.46692/9781447359869.015;The Social Problems of COVID-19;4/8/2021;142;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781529215892.013;The â€˜Shadow Pandemicâ€™: Addressing Gender-based Violence (GBV) During COVID-19;4/8/2021;126;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.015;Class; Inequality and the COVID-19 Pandemic;4/8/2021;110;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781529215892.018;The Health Impact Fund: Learning from COVID-19;4/8/2021;182;N/A;;N/A;
N/A;http://dx.doi.org/10.46692/9781447360377.021;Rethinking Right and Wrong: Social Work; COVID-19 and the Crisis of Ethics;4/8/2021;152;N/A;;N/A;
N/A;http://dx.doi.org/10.17161/rrnmf.v1i4.14656;My Telehealth Experience pre-COVID-19 and During COVID-19;9/23/2020;77;N/A;;N/A;
N/A;http://dx.doi.org/10.1101/2020.05.05.20050419;COVID-19 Induced Anxiety and Protective Behaviors During COVID-19 Outbreak: Scale Development and Validation;6/8/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.21547/jss.787982;Touristâ€™s Consumption Attitude After Covid-19;6/8/2021;570;N/A;;N/A;
N/A;http://dx.doi.org/10.31219/osf.io/2jrqm;HOSPITALITAS KRISTEN DALAM MENGHADAPI PANDEMI  COVID-19 DI INDONESIA CHRISTIAN HOSPITALITY IN DEALING WITH PANDEMIC COVID-19 IN INDONESIA;6/8/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.20935/al660;Beyond health and wealth: the impact of COVID-19 and anti-COVID-19 measures on the narrative dimension of human life;3/27/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.29058/mjwbs.827782;COVID-19â€™lu veya COVID-19 Saptanan Gebelerde Holistik YaklaÅŸÄ±m;6/2/2021;6;N/A;;N/A;
N/A;http://dx.doi.org/10.1136/bmj.m4386;Covid-19: Nearly 20% of patients receive psychiatric diagnosis within three months of covid; study finds;11/11/2020;4386;en;;N/A;
N/A;http://dx.doi.org/10.15312/eurasianjvetsci.2020.292;COVID-19 iÃ§in tanÄ±sal yaklaÅŸÄ±mlar;11/27/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.37980/im.journal.rmdp.2020872;La Pandemia del COVID-19 [The COVID-19 Pandemic];10/26/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.17992/lbl.2020.03.469;COVID-19. Eina vissan er Ã³vissan;6/10/2020;119;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200617160106;Withdrawal Notice: Update on the SARS-CoV-2 (COVID-19) Outbreak: A Global Pandemic Challenge;8/18/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.1101/2020.07.23.20161059;COVID-19 Intensive Care Admissions Have Twice the Corrected Mortality of non-COVID-19 Viral Pneumonia;1/17/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.37351/2020312.2;Medical literature and COVID-19;5/8/2020;111;es;;N/A;
N/A;http://dx.doi.org/10.18231/j.ijirm.2020.016;Human immuno-suppression therapy in SARS-CoV-2;5/10/2020;5;N/A;;N/A;
N/A;http://dx.doi.org/10.1257/rct.6021;WTP for COVID-19 Job Amenities and the Effects of COVID-19 on Labor Supply;6/18/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1257/rct.6021-1.0;WTP for COVID-19 Job Amenities and the Effects of COVID-19 on Labor Supply;6/18/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.34172/ps.2020.45;Higher Education System in Light of Covid-19;3/24/2021;N/A;en;;24;
N/A;http://dx.doi.org/10.2174/9781681087788121010008;Cardiovascular Disease; Myocarditis; Infarctions; And COVID-19;5/24/2021;142;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/9781681087788121010011;COVID-19 and Our Brain: What's New?;5/24/2021;178;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/9781681087788121010013;Pregnancy; COVID-19; and Children: Dangerous Trio?;5/24/2021;228;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/9781681087788121010016;Critical Care in COVID-19;5/24/2021;364;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3591992;Industrie de lâ€™humour et lâ€™aprÃ¨s-COVID: Gestion de crise (Comedy Industry and Post-COVID: Crisis Management);5/12/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.1127/anthranz/2021/1327;ACE2 and COVID-19: An anthropological perspective;2/15/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.19141/covid19-978-65-86848-71-80;Como idosos devem se prevenir da covid-19;5/15/2020;80;N/A;;N/A;
N/A;http://dx.doi.org/10.4103/cmi.cmi_101_20;My journey: From COVID survivor to plasma donor to COVID carer;7/9/2020;197;en;;N/A;
N/A;http://dx.doi.org/10.22533/at.ed.4332028101;PANDEMIA COVID-19;10/29/2020;10;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov36;Uso da tecnologia no combate Ã  covid-19;12/22/2020;94;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov15;MemÃ³rias da gripe espanhola... MemÃ³rias da covid-19;12/22/2020;47;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov24;SaÃºde e operaÃ§Ã£o da construÃ§Ã£o civil em tempos da covid-19;12/22/2020;68;N/A;;N/A;
N/A;http://dx.doi.org/10.47919/fmga.oc20.0022;LA RESPUESTA BRITÃNICA FRENTE A LA CRISIS DESATADA POR LA COVID-19;12/22/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov22;O lugar da arte em tempos da covid-19;12/22/2020;62;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov31;Fitoterapia como terapia para a covid-19;12/22/2020;83;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov46;EducaÃ§Ã£o fÃ­sica e a covid-19;12/22/2020;114;N/A;;7;
N/A;http://dx.doi.org/10.18616/intcov56;Covid-19 e Equipamentos de ProteÃ§Ã£o Individual: uma realidade;12/22/2020;125;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov64;ContemplaÃ§Ã£o do pÃ´r do sol em tempos da covid-19;12/22/2020;133;N/A;;2;
N/A;http://dx.doi.org/10.18616/intcov65;Ser profissional de saÃºde em tempos da covid-19;12/22/2020;134;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov16;Na covid-19: resiliÃªncia para o idoso;12/22/2020;49;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov23;Idosos em tempos da covid;12/22/2020;65;N/A;;N/A;
N/A;http://dx.doi.org/10.18616/intcov33;InteraÃ§Ã£o e interdisciplinaridade em tempos da covid-19;12/22/2020;87;N/A;;N/A;
N/A;http://dx.doi.org/10.31219/osf.io/4xach;Legionnaireâ€™s disease and COVID-19:  Could Legionella be acting in conjunction with the Corona virus to aggravate the COVID-19 disease?;5/18/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.20944/preprints202005.0298.v1;<strong></strong>COVID-19: Prediction of Vulnerable Areas Having High Risk of Becoming Hostspots and Providing Necessary Statistics during COVID-19 Pandemic;5/18/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.23880/accmj-16000173;Percutaneous Tracheostomy in COVID-19 Patients;7/4/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.23880/ooaj-16000192;COVID Lock Down and Household Ear Traumaâ€¦â€¦!;7/4/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.31235/osf.io/6wk8h;Pandemik Panik!: Covid-19 Mengguncang Dunia (Pandemic Panic!: Covid-19 Shakes the World);6/11/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.3386/w27621;Effects of State COVID-19 Closure Policy on NON-COVID-19 Health Care Utilization;6/2/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796702666210601125131;Immunosuppressant Drugs And Covid-19: Associated Risks; Drug-Drug Interactions & Contraindications;6/2/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.32843/infrastruct53-22;PUBLIC FINANCES OF UKRAINE IN THE CONDITIONS OF THE COVID-19 PANDEMIC;6/2/2021;N/A;uk;;N/A;
N/A;http://dx.doi.org/10.24292/01.mf.0120.2;COVID-19 â€“ what a pediatrician should know;5/22/2020;25;N/A;;N/A;
N/A;http://dx.doi.org/10.17268/rmt.2020.v15i04.03;COVID â€“ 19: Inflammation guided therapy;12/30/2020;144;N/A;;N/A;
N/A;http://dx.doi.org/10.17268/rmt.2020.v15i04.01;Vaccines against COVID-19;12/30/2020;139;N/A;;N/A;
N/A;http://dx.doi.org/10.12788/obgm.0030;COVID-SAFE: Strategies for safeguarding your outpatient clinical practice against COVID-19;3/19/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3628834;PEMANFAATAN INOVASI DALAM MENGHADAPI COVID-19 (Innovation Used to Face COVID-19);6/20/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.47183/mes.2020.010;Hyperbaric oxygenation therapy for treating complicated COVID-19: first experience;10/24/2020;N/A;ru;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv18b5d3b.13;Food Insecurity and COVID-19;10/24/2020;98;N/A;;N/A;
N/A;http://dx.doi.org/10.5812/archcid.102949;The Role of Telemedicine to Control CoVID-19;5/17/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.14267/retp2020.02.01;A COVID-19 vÃ¡lsÃ¡g integrÃ¡ciÃ³s hatÃ¡sai = The impact of the COVID-19 crisis on integration;11/16/2020;12;N/A;;N/A;
N/A;http://dx.doi.org/10.20944/preprints202002.0380.v2;Infodemiological Study on COVID-19 Epidemic and COVID-19 Infodemic;6/10/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3562329;Reponse agressive des Banques Centrales - COVID-19 (Agressive Response of the Central Bank to the COVID-19 Pandemic);6/10/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.25060/residpediatr-2020.v10n2-00;Covid-19: The nemesis of the 21st century;6/12/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3623819;SIKAP BELA NEGARA DIMASA PANDEMI COVID-19 (State Defense Attitude in the COVID Pandemic 19);6/13/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.1136/bmj.m1641;Covid-19: Trust withdraws guidance that doctors need not put â€œcovid-19â€ on death certificates;9/26/2020;1641;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200709173251;Covid-19: Doomsday; Shoved Away?;7/10/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1gd0vg5.4;PRÃ“LOGO;2/16/2021;18;N/A;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv1gd0vg5.5;PRÃ“LOGO;2/16/2021;22;N/A;;N/A;
N/A;http://dx.doi.org/10.35948/2532-9006/2020.4357;<em>Il </em>COVID-19 <em>o la</em> COVID-19<em>? </em>;7/3/2020;N/A;it;;N/A;
N/A;http://dx.doi.org/10.47463/clder.2020.01.009;CRISIS PENITENCIARIA Y COVID-19;9/8/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999201116123457;Impact of Novel Coronavirus (COVID-19) on Pregnant Women: A Review;11/17/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.23880/oajds-16000281;Teledentistry; Escalating Horizon in COVID-19;2/15/2021;N/A;N/A;;N/A
N/A;http://dx.doi.org/10.23880/oajds-16000273;Oral Manifestations in COVID 19;2/15/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.21203/rs.3.rs-77638/v1;ECIEN-2020 Study: the effect of COVID-19 on admissions for NON-COVID diseases;9/21/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.25060/residpediatr-2020.v10n2-371;EmoÃ§Ãµes: Um movimento propulsor em tempos de COVID-19;9/21/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1158/1557-3265.covid-19-ia13;Abstract IA13: Treatment of COVID-19 pulmonary failure by targeting BTK;12/3/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1158/1557-3265.covid-19-ia24;Abstract IA24: Navigating the new normal: Trends shaping post-COVID-19 cancer care delivery;12/3/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1007/978-3-030-65355-2_2;Covid-Spiracy: Old Wine in New Barrels?;3/21/2021;22;N/A;;N/A;
N/A;http://dx.doi.org/10.32843/infrastruct47-13;APPLICATION OF MARKETING COMMUNICATIONS IN THE PERIOD OF COVID-19 PANDEMIC;11/13/2020;N/A;uk;;N/A;
N/A;http://dx.doi.org/10.1093/pubmed/fdab200;COVID-19 Survivors Philippines: towards the promotion of public health during the COVID-19 pandemic;6/10/2021;N/A;en;;32;
N/A;http://dx.doi.org/10.2174/2666796701999200615155630;A Preliminary Review on Novel Coronavirus Disease: COVID-19;6/10/2021;97;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200617161348;COVID-19: Morphology; Characteristics; Symptoms; Prevention; Clinical Diagnosis and Current Scenario;6/10/2021;89;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200617154655;COVID-19: Could Irisin Become the Handyman Myokine of the 21st Century?;6/10/2021;41;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200625210746;Activity of Some Novel Chalcone Substituted 9-anilinoacridines against Coronavirus (COVID-19): A Computational Approach;6/10/2021;22;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200629003417;A Note on the Potential BCG Vaccination â€“ COVID-19 Molecular Link;6/10/2021;6;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200701131604;Potential Drug Options for Treatment of COVID-19: A Review;6/10/2021;48;en;;N/A;
N/A;http://dx.doi.org/10.23880/eij-16000164;Media Subjugating Public Health amidst Covid-19;6/7/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.12659/msm.933446;Editorial: Long COVID; or Post-COVID Syndrome; and the Global Impact on Health Care;6/7/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.46872/pj.212;Ã‡EVRÄ°MÄ°Ã‡Ä° COVÄ°D-19: SAÄžLIK PROFESYONELLERÄ°NÄ°N Ä°NSTAGRAM PAYLAÅžIMLARINDA COVÄ°D- 19'UN SUNUMU;1/21/2021;30;en;;N/A;
N/A;http://dx.doi.org/10.46610/jmrs.2021.v01i01.003;Ethical Issues related to COVID-19 versus Non-COVID-19 Patient Care;3/19/2021;13;N/A;;N/A;
N/A;http://dx.doi.org/10.1136/bmj.n15;Covid-19: Londonâ€™s Nightingale Hospital will reopen for non-covid cases;3/19/2021;15;en;;N/A;
N/A;http://dx.doi.org/10.36592/9786587424538-11;TEOLOGIA E COVID-19: A TRANSCENDÃŠNCIA SE FAZ COVID-19;1/11/2021;166;N/A;;N/A;
N/A;http://dx.doi.org/10.1136/bmj.m1268;Covid-19: medical students and FY1 doctors to be given early registration to help combat covid-19;6/8/2021;1268;en;;N/A;
N/A;http://dx.doi.org/10.1097/01.nt.0000696100.40790.dd;CDC Launches Neuro-COVID Unit to Determine Causality and Frequency of Neuro-COVID;1/24/2021;9;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796701999200905095159;COVID-19 Pandemic: Age and Temperature Related Effects;9/5/2020;N/A;en;;N/A;
N/A;http://dx.doi.org/10.2174/2666796702666210223160304;Worldâ€™s proposed safeguard against COVID-19 â€“ A brief review;2/24/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.1101/2020.12.18.423439;SNPnexus COVID: Facilitating the analysis of COVID-19 host genetics;12/24/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.2139/ssrn.3765053;COVID-19 Governance Challenges: The Boardâ€™s Role in COVID-19 Crisis Management;1/16/2021;N/A;en;;N/A;
N/A;http://dx.doi.org/10.2307/j.ctv15d81tx.18;The Social Problems of COVID-19;8/25/2020;142;N/A;;11;
N/A;http://dx.doi.org/10.18653/v1/2020.nlpcovid19-2.29;Concept Wikification for COVID-19;11/29/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.1201/9781003098881-9;Physical Therapy Recommendations for Patients with COVID-19;11/12/2020;176;N/A;;N/A;
N/A;http://dx.doi.org/10.1201/9781003098881-2;Resource Allocation in Volunteered Cloud Computing and Battling COVID-19;11/12/2020;76;N/A;;N/A;
N/A;http://dx.doi.org/10.1201/9781003098881-10;AI in Fighting against COVID-19;11/12/2020;192;N/A;;N/A;
N/A;http://dx.doi.org/10.36104/amc.2020.2052;COVID-19 y SARS-CoV-2;2/21/2021;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.47919/fmga.oc20.0001;INTRODUCCIÃ“N: â€œLOS EFECTOS HORIZONTALES DE LA COVIDâ€;10/28/2020;N/A;N/A;;N/A;
N/A;http://dx.doi.org/10.32756/0869-5490-2020-3-14-24;COVID-19 and clinical pharmacology;10/28/2020;24;N/A;;N/A;
N/A;http://dx.doi.org/10.47919/fmga.oc20.0024;LA RESPUESTA A LA EMERGENCIA COVID-19: EL CASO ITALIANO;10/28/2020;N/A;N/A;;N/A;
